#auto generated file!
4106;181;15;10;21;1;0;4760;4964;37;184.69196673441917;189.46448978120412;4
4185;106;11;6;12;1;0;3595;3186;36;188.48332421660822;192.313451934817;4
4235;0;7;2;5;1;0;1187;651;1;191.58461200101993;193.18906543431308;4
4172;106;11;6;13;1;0;5566;480;2;187.78245246883336;193.360451934817;4
4366;51;0;0;0;1;0;694;2734;38;196.96989149227977;196.98376592973787;1
4368;51;0;0;0;1;0;3829;26;84;197.02745867546093;197.04133311291903;1
4496;20;0;0;0;1;0;307;2482;15;201.64041268541908;201.65428712287718;1
4692;346;19;14;28;2;0;3149;150;18;207.56814640974983;208.17786112476142;4
4866;247;5;0;0;1;0;973;1193;35;214.83056995942886;215.81670684876943;4
4875;247;5;0;1;1;0;879;596;11;215.10145078581743;215.99370684876942;4
5026;85;16;11;22;1;0;3191;1446;1;222.58512036875513;225.78867252502906;4
5013;180;14;9;18;1;0;4512;2297;54;221.92905107648355;226.45324005227297;4
5295;362;9;4;9;1;0;3056;982;3;234.57940897442847;237.64805053515772;4
5522;387;0;0;0;1;0;253;120;28;242.83190717829916;242.84571068395138;1
5394;46;17;12;24;1;0;4762;234;35;238.09009468347443;242.8636937031062;4
5607;344;19;14;28;2;0;1971;289;29;247.35610204371875;247.8405828543682;4
5618;350;17;12;25;1;0;4083;497;28;248.24199910010765;252.33652226398945;4
5691;228;19;14;30;2;1;356;195;1;252.71510469965688;253.04752168176984;4
5774;246;12;7;14;1;0;6379;2673;9;256.0944213069552;262.4856649032448;4
6645;98;19;14;28;2;0;3855;776;4;291.28936113596893;291.9760776843978;4
6727;247;19;14;30;2;0;177;1233;4;294.1031614056561;294.4037078691838;4
6719;0;8;3;6;1;0;1462;1185;9;293.74013396159995;295.214279857848;4
6529;227;15;10;20;1;0;10118;1451;5;286.3302482055401;296.9129193962479;4
6990;344;15;10;21;1;0;1623;200;15;305.12822058406135;306.76274008716143;4
7590;150;19;14;30;2;3;983;32;2318;326.54456105550946;326.92467954461324;4
7632;253;8;3;7;1;0;1436;2551;110;327.9855264317988;329.730871693538;4
7708;103;16;11;23;1;3;1397;12;204;330.55490343514265;331.9644848365493;4
7738;170;10;5;10;1;3;2156;3;309;331.6599268721435;333.82896187566143;4
7686;72;7;2;5;1;0;4215;1523;2;329.8539191267369;334.75951412282757;4
7878;183;0;0;0;1;0;1625;297;11;337.62256433721245;337.6360912229481;1
7884;43;0;0;0;1;0;4402;152;18;337.87117673202755;337.88473758741895;1
7900;138;0;0;0;1;0;2495;1906;11;338.4430570926773;338.45658397841294;1
7930;216;19;14;28;2;0;3465;3158;3;340.1374764861809;340.76584499470454;4
7964;37;0;0;0;1;0;5473;337;14;341.7751664539046;341.788727309296;1
7975;37;0;0;0;1;0;1046;115;35;342.20482314582387;342.21838400121527;1
7985;65;0;0;0;1;0;8640;185;10;342.58070080622775;342.59426166161916;1
8004;207;0;0;0;1;0;1691;495;51;343.4722904250324;343.4858512804238;1
7596;171;5;0;1;1;0;11042;402;11;326.6823418950994;344.2121407728873;4
8066;227;0;0;0;1;0;620;4470;1;345.9175478987946;345.93114289488534;1
8041;291;8;3;6;1;0;3486;1326;3;344.9049933655313;348.40390569417633;4
