#auto generated file!
9698;603;0;0;0;1;0;272;1070;9;180.05349787577092;180.07030957086315;1
9700;543;0;0;0;1;0;188;4024;7;180.0891828388674;180.10455847553973;1
9708;518;0;0;0;1;2;1885;905;54;180.2728375793637;180.28904382027636;1
9711;24;0;0;0;1;0;3033;1577;20;180.3053350239718;180.3188619097074;1
9718;721;0;0;0;1;0;2208;1790;61;180.37162225671074;180.38686766677966;1
9724;146;0;0;0;1;0;905;230;33;180.4696338557855;180.48649805379532;1
9725;146;0;0;0;1;0;502;2026;8;180.4722230050772;180.48908720308702;1
9726;367;0;0;0;1;0;837;452;12;180.49584486447142;180.51122050114375;1
9735;664;0;0;0;1;0;1656;56;6;180.58884053612553;180.60408594619446;1
9736;844;0;0;0;1;0;30;546;9;180.61500324564963;180.63186744365944;1
9740;71;0;0;0;1;0;11;181;4;180.71242647029422;180.72780210696655;1
9756;664;0;0;0;1;0;1769;1586;3;181.05930336561454;181.07454877568347;1
9758;607;0;0;0;1;0;864;986;64;181.1012434280946;181.11661906476692;1
9763;603;0;0;0;1;0;1542;96;9;181.1748852220686;181.19174942007842;1
9768;38;0;0;0;1;0;359;456;35;181.20195151978314;181.21732715645547;1
9776;146;0;0;0;1;0;746;1272;52;181.3437855988821;181.36064979689192;1
9779;184;0;0;0;1;0;4261;1074;5;181.4214237636788;181.43828796168862;1
9782;816;0;0;0;1;0;803;859;25;181.4272298216114;181.4406892760499;1
9780;138;0;0;0;1;0;2059;1744;93;181.42422673247853;181.44109093048834;1
9804;407;0;0;0;1;0;4191;1096;67;181.745771284616;181.76097377464887;1
9807;636;0;0;0;1;0;2830;1016;135;181.77718484920305;181.79238733923592;1
9808;966;0;0;0;1;0;1316;1408;17;181.79761114073358;181.81107059517208;1
9721;436;12;7;15;1;0;1653;958;1;180.42922580805842;182.09521744216468;4
9829;97;0;0;0;1;0;3721;6511;12;182.35710830003458;182.3724839367069;1
9852;592;0;0;0;1;0;1533;422;27;182.8457128878194;182.86095829788832;1
9862;280;0;0;0;1;0;4094;505;65;183.0037779978068;183.01983962835604;1
9868;447;0;0;0;1;0;898;4971;36;183.0802556344604;183.0971726643483;1
9877;135;0;0;0;1;0;2107;243;26;183.29495313364524;183.31096713254007;1
9878;733;0;0;0;1;0;454;90;5;183.3633641667947;183.3802811966826;1
9879;808;0;0;0;1;0;595;6267;5;183.43057753202928;183.4465915309241;1
9882;589;0;0;0;1;0;85;664;57;183.54446491421814;183.56047891311297;1
9771;215;18;13;26;1;0;2311;1997;13;181.24078684831318;183.5649787881589;4
9886;229;0;0;0;1;0;2656;6456;22;183.62429087490986;183.6403048738047;1
9893;22;0;0;0;1;0;1786;10260;6;183.85999785213423;183.87691488202213;1
9894;733;0;0;0;1;0;1057;1507;33;183.8654992384417;183.88241626832962;1
9902;576;0;0;0;1;0;5277;1652;12;184.1062446928026;184.12144718283545;1
9905;935;0;0;0;1;0;847;631;8;184.17752233111204;184.19443936099995;1
9917;991;0;0;0;1;0;1064;3521;1;184.51029215150433;184.52720918139224;1
9920;460;0;0;0;1;0;5491;9019;6;184.5394655853701;184.55552721591934;1
9921;73;0;0;0;1;0;1095;95;37;184.54202349042143;184.5572259804543;1
9922;318;0;0;0;1;2;5776;4218;432;184.5739942806283;184.58919677066118;1
9926;530;0;0;0;1;0;1500;2367;4;184.62348967165119;184.63869216168405;1
9949;138;0;0;0;1;0;1959;2954;35;185.21473482644268;185.2316518563306;1
9961;530;0;0;0;1;0;1156;43;2;185.39729266308052;185.4124524740624;1
9978;569;0;0;0;1;0;230;484;7;185.8407744779052;185.85688402430307;1
9979;135;0;0;0;1;0;1809;283;39;185.85545925939016;185.87156880578803;1
9981;229;0;0;0;1;0;487;900;29;185.88386944509583;185.8999789914937;1
9986;589;0;0;0;1;0;2476;1057;76;185.9418145858159;185.95792413221378;1
9996;258;0;0;0;1;0;333;2049;1;186.12581967086143;186.1419292172593;1
10063;138;0;0;0;1;0;4181;213;16;187.69261903729523;187.70958923112318;1
10071;935;0;0;0;1;0;737;402;4;187.84630441197115;187.86322144185905;1
9870;920;11;6;13;1;0;4708;1258;14;183.16094058143946;187.88199656602362;4
10032;552;9;4;9;1;2;542;1960;178;187.1341879047823;188.11997569405165;4
10081;10;0;0;0;1;0;140;795;14;188.1421832905453;188.1591003204332;1
10087;820;0;0;0;1;0;2235;1566;19;188.27133030853958;188.28824733842748;1
10093;363;0;0;0;1;0;2728;3757;18;188.41184292881056;188.4280491697232;1
10099;403;0;0;0;1;0;2553;1728;1;188.46821530213745;188.4836789996224;1
10100;403;0;0;0;1;0;726;582;3;188.4925547863216;188.50801848380655;1
10105;861;0;0;0;1;0;253;2518;28;188.5806391827528;188.5975562126407;1
10112;6;0;0;0;1;0;946;232;11;188.79117483171817;188.80663852920313;1
10114;864;0;0;0;1;0;342;1960;29;188.88914963691505;188.9053558778277;1
10122;543;0;0;0;1;0;7260;3756;25;189.09784176777026;189.11330546525522;1
10124;582;0;0;0;1;0;301;3800;38;189.1080733933181;189.12427963423076;1
10125;367;0;0;0;1;0;1048;224;6;189.1407850875877;189.15624878507265;1
10128;910;0;0;0;1;0;499;458;54;189.18573723543312;189.20194347634578;1
10139;720;0;0;0;1;0;3433;538;5;189.39023619329762;189.40569989078259;1
10151;38;0;0;0;1;0;413;31;4;189.75853288811618;189.77399658560114;1
10154;602;0;0;0;1;0;356;503;1;189.7822947888878;189.79775848637277;1
10172;893;0;0;0;1;0;2040;4399;11;190.07165118952466;190.08711488700962;1
10173;554;0;0;0;1;0;1211;6225;1;190.11537548542617;190.13158172633882;1
10196;941;0;0;0;1;0;116;1123;30;190.720009153628;190.73687335163783;1
10217;176;0;0;0;1;0;2558;85;11;191.14755319874453;191.1630168962295;1
10245;775;0;0;0;1;0;528;1362;6;191.652079291543;191.6672391025249;1
10252;935;0;0;0;1;0;4211;2698;37;191.72309699722422;191.73990869231645;1
10256;184;0;0;0;1;0;1479;1317;237;191.7547936544033;191.77160534949553;1
10260;827;0;0;0;1;0;3053;1566;73;191.7859181773215;191.80272987241372;1
10270;911;0;0;0;1;0;221;887;19;191.94299904768934;191.95986324569915;1
10304;330;0;0;0;1;0;72;4546;8;192.86453468699466;192.88083879021272;1
10315;55;0;0;0;1;0;909;132;58;193.0358976207003;193.05220172391836;1
10338;682;0;0;0;1;0;7855;2448;3;193.30188064334092;193.31818474655898;1
10349;870;0;0;0;1;0;2375;184;32;193.47616008629427;193.49246418951233;1
10352;447;0;0;0;1;0;8057;378;24;193.5331935513218;193.55005774933161;1
10393;732;0;0;0;1;0;1395;553;10;194.3460771039287;194.36294130193852;1
10410;181;0;0;0;1;3;86;34;2060;194.68865773835873;194.70552193636854;1
10411;870;0;0;0;1;0;619;956;26;194.69909832771154;194.71545180663486;1
10412;581;0;0;0;1;0;288;2748;52;194.72671237390867;194.74357657191848;1
10416;660;0;0;0;1;0;5807;1130;13;194.75691221420684;194.77326569313016;1
10421;827;0;0;0;1;0;691;309;1;194.81796680228268;194.8348310002925;1
10422;791;0;0;0;1;2;7907;1853;566;194.86932472189676;194.88618891990657;1
10427;787;0;0;0;1;0;1178;851;22;194.93217724569803;194.94712720614785;1
10428;29;0;0;0;1;0;321;619;5;194.96072199960236;194.97571346408944;1
10430;935;0;0;0;1;0;2504;1597;4;195.03473949799488;195.0516036960047;1
10437;589;0;0;0;1;0;672;1145;19;195.08364327658157;195.0999967555049;1
10462;724;0;0;0;1;0;3032;189;27;195.5389187851941;195.55527226411743;1
10471;135;0;0;0;1;0;1103;4507;1;195.70990771761754;195.72626119654086;1
10489;524;0;0;0;1;0;1349;493;22;195.94516032857774;195.96151380750106;1
10537;615;0;0;0;1;0;2390;466;9;196.79869419992622;196.81509735452417;1
10559;819;0;0;0;1;0;960;381;22;197.07014260319306;197.08654575779101;1
10576;803;0;0;0;1;1;942;1364;12;197.33167734216636;197.34803082108968;1
10577;422;0;0;0;1;2;1767;661;16;197.33915212702507;197.35418532663775;1
10578;738;0;0;0;1;3;254;27;2077;197.34096879029894;197.35778048539117;1
10590;656;0;0;0;1;3;1666;4;8748;197.48691435182695;197.50372604691918;1
10597;564;0;0;0;1;1;485;707;1;197.6131049867469;197.6294584656702;1
10602;887;0;0;0;1;0;324;3407;32;197.69546508882937;197.7118185677527;1
10605;484;0;0;0;1;0;2709;244;31;197.73071650208442;197.74706998100774;1
10612;762;0;0;0;1;0;7373;1578;39;197.81565104173345;197.83200452065677;1
9940;404;9;4;8;1;0;6884;1665;5;185.10499920244615;197.87396350284044;4
10586;404;19;14;30;2;0;1067;739;23;197.47880081332613;197.92153373783782;4
10648;539;0;0;0;1;3;106;2;967;198.4060340901586;198.42289828816843;1
10659;34;0;0;0;1;0;2666;1304;30;198.65517996815103;198.67204416616084;1
10678;576;0;0;0;1;0;1497;2077;6;198.85163942923575;198.86675680012777;1
10686;203;0;0;0;1;3;1158;3;3190;198.9652277761453;198.9820919741551;1
10698;539;0;0;0;1;3;2340;9;78;199.10459933648045;199.12146353449026;1
10700;827;0;0;0;1;0;622;54;29;199.10805715058555;199.12492134859536;1
10701;582;0;0;0;1;0;408;5252;13;199.11798213557913;199.13433561450245;1
10713;591;0;0;0;1;2;388;1732;33;199.36951643503062;199.38638063304043;1
10736;844;0;0;0;1;0;38;471;8;199.5922455897481;199.60910978775792;1
10741;68;0;0;0;1;3;1203;28;658;199.65068691827432;199.66755111628413;1
10786;191;0;0;0;1;2;776;1550;350;200.29727638333299;200.3141405813428;1
10788;795;0;0;0;1;0;3893;2647;22;200.32155265478667;200.3353915354514;1
10795;576;0;0;0;1;0;1158;320;104;200.37457025760878;200.38977274764164;1
10796;755;0;0;0;1;0;2612;947;69;200.37894162304485;200.39414411307772;1
10813;90;0;0;0;1;1;107;1000;53;200.53439904682398;200.5482379274887;1
10812;648;0;0;0;1;0;3310;577;34;200.53335861797837;200.54882231546333;1
10815;27;0;0;0;1;3;1208;9;643;200.54317274915348;200.5600369471633;1
10843;450;0;0;0;1;0;431;283;41;200.82785899968636;200.84213697180047;1
10852;243;0;0;0;1;3;188;15;4151;200.9153960729167;200.93226027092652;1
10861;581;0;0;0;1;0;209;2716;1;201.03939608941877;201.05631311930668;1
10864;647;0;0;0;1;0;558;1082;72;201.0458821760541;201.062799205942;1
10900;971;0;0;0;1;0;5609;3117;1;201.4512483125088;201.46671200999376;1
10902;187;0;0;0;1;0;1456;4687;11;201.48088305160937;201.49634674909433;1
10905;163;0;0;0;1;0;894;143;21;201.54241935978794;201.55741082427502;1
10910;467;0;0;0;1;0;7891;598;114;201.6151032486397;201.63030573867258;1
10912;437;0;0;0;1;3;253;50;3134;201.6291438205667;201.64298270123143;1
10917;825;0;0;0;1;1;787;176;1;201.70861904779377;201.7224579284585;1
10676;26;17;12;24;1;3;2117;5;2389;198.8368701029111;201.81861814822653;4
10935;528;0;0;0;1;3;916;17;5366;201.97431817233402;201.98978186981898;1
10936;253;0;0;0;1;3;714;8;1218;201.99997594731752;202.01350283305314;1
10937;68;0;0;0;1;3;1075;13;2098;202.0012828061794;202.0181998360673;1
10942;864;0;0;0;1;0;917;4508;26;202.05270176749212;202.06910492209008;1
10946;296;0;0;0;1;0;1655;911;20;202.08163328016892;202.09855031005682;1
10949;14;0;0;0;1;0;2160;794;3;202.09869348110627;202.11561051099417;1
10958;277;0;0;0;1;0;1993;3198;32;202.19772979200786;202.21464682189577;1
10961;814;0;0;0;1;0;1192;1098;77;202.23338282114477;202.25029985103268;1
10964;458;0;0;0;1;3;730;19;1057;202.2626561601678;202.27618304590342;1
10965;105;0;0;0;1;0;969;656;44;202.28272249760295;202.29700046971706;1
10966;531;0;0;0;1;3;144;22;1102;202.2860428816845;202.3003208537986;1
10972;971;0;0;0;1;0;416;207;1;202.3241727102583;202.33963640774326;1
10976;494;0;0;0;1;0;6790;2563;16;202.3610740063802;202.37653770386515;1
10986;648;0;0;0;1;0;3186;156;15;202.50369422806062;202.51915792554558;1
10987;765;0;0;0;1;0;61;884;32;202.50908373082865;202.52292261149339;1
10989;648;0;0;0;1;0;3170;3417;17;202.51260715186467;202.52807084934963;1
10988;682;0;0;0;1;0;1534;3234;15;202.51258436886192;202.52898752345988;1
10990;562;0;0;0;1;0;4623;2232;10;202.5206132063172;202.53607690380215;1
10992;96;0;0;0;1;3;1590;28;1589;202.53985209270147;202.55625524729942;1
10994;933;0;0;0;1;3;73;20;50;202.56154078063304;202.57581875274715;1
11003;447;0;0;0;1;0;6441;3063;37;202.64014158794805;202.65705861783596;1
11021;789;0;0;0;1;0;2879;285;27;202.86114387004207;202.87806089992998;1
11036;602;0;0;0;1;0;1139;551;8;203.0479084037925;203.06337210127745;1
11038;296;0;0;0;1;0;1540;706;19;203.05590835231212;203.07282538220002;1
11039;73;0;0;0;1;0;377;1886;2;203.07545170329337;203.0907402764302;1
11041;276;0;0;0;1;0;2243;4783;74;203.0916449900193;203.10693356315613;1
11045;847;0;0;0;1;0;529;1662;15;203.1174905620553;203.13295425954027;1
11054;494;0;0;0;1;0;961;503;58;203.22794637900853;203.2434100764935;1
11065;806;0;0;0;1;0;1033;458;42;203.34209068390632;203.357123883519;1
11071;91;0;0;0;1;1;364;1541;4;203.4060944420507;203.4230114719386;1
11082;97;0;0;0;1;0;797;2885;17;203.50783925269778;203.52330295018274;1
11070;409;19;14;31;2;3;191;32;2866;203.39527790157115;203.70622219570132;4
11094;639;0;0;0;1;0;1641;6509;54;203.69710308288313;203.7121362824958;1
11108;820;0;0;0;1;0;2240;565;2;203.85548396942474;203.87240099931265;1
