#auto generated file!
1885;166;5;0;0;1;2;120;794;315;180.39455505482712;180.5336627383416;0.019770982316738725;0.019770982316738725;0.0;0.0;0.0
1883;115;10;5;10;1;0;408;909;1;180.12929258666537;180.55656287947235;0.019270292807005318;0.019270292807005318;0.0;0.0;0.0
1889;27;17;12;24;1;0;48;2279;47;181.15165740234266;181.21889030026733;0.019232897924673045;0.019232897924673045;0.0;0.0;0.0
1888;152;5;0;1;1;0;492;134;3;181.04435814462607;181.5561291269428;0.019770982316738725;0.019770982316738725;0.0;0.0;0.0
1890;48;10;5;11;1;0;445;2953;3;181.15535901235933;181.61881091033342;0.01927873397061447;0.01927873397061447;0.0;0.0;0.0
1886;144;19;14;28;2;0;1523;277;26;181.00660320476288;181.63630234987167;0.4773991451087945;0.0;0.0;0.4773991451087945;0.0
1891;184;19;14;28;2;0;103;716;35;181.26604305457684;181.74889899866557;0.4725559440887261;0.0;0.0;0.4725559440887261;0.0
1884;135;15;10;21;1;0;1424;4776;2;180.34156765153472;181.78461587650716;0.019048224972420175;0.019048224972420175;0.0;0.0;0.0
1892;88;19;14;28;2;0;574;1002;25;181.2896293227932;181.82198405514833;0.47495473235514846;0.0;0.0;0.47495473235514846;0.0
1895;165;7;2;5;1;0;363;1456;45;181.60427468068954;181.98669612098107;0.01942144029150357;0.01942144029150357;0.0;0.0;0.0
1894;46;19;14;28;2;0;2191;3719;2;181.4575384365997;182.1546559739768;0.4780175373771137;0.0;0.0;0.4780175373771137;0.0
1893;48;10;5;10;1;0;1172;237;31;181.32853217636284;182.51981091033343;0.01927873397061447;0.01927873397061447;0.0;0.0;0.0
1897;187;19;14;28;2;0;1806;2970;39;181.87337901376378;182.533869574247;0.4798905604832242;0.0;0.0;0.4798905604832242;0.0
1900;98;19;14;30;2;0;311;352;24;182.2450223755805;182.74867831966924;0.4725559440887261;0.0;0.0;0.4725559440887261;0.0
1898;88;19;14;28;2;0;1905;3783;9;182.08982058955075;182.76922209240652;0.47495473235514846;0.0;0.0;0.47495473235514846;0.0
1899;115;19;14;29;2;0;2518;1221;36;182.0998165430101;182.8295743369278;0.4780175373771137;0.0;0.0;0.4780175373771137;0.0
1901;83;19;14;28;2;0;5370;539;51;182.30686350070474;183.31761321982344;0.47374971911867875;0.0;0.0;0.47374971911867875;0.0
1904;187;7;2;4;1;0;548;6602;20;182.7730579576674;183.34051758199172;0.019459624324310185;0.019459624324310185;0.0;0.0;0.0
1907;133;19;14;28;2;0;2140;6216;2;183.29103131484987;183.98555224029377;0.48052092544389546;0.0;0.0;0.48052092544389546;0.0
1908;178;5;0;1;1;0;459;1550;13;183.51228895954833;183.99105994186507;0.019770982316738725;0.019770982316738725;0.0;0.0;0.0
1906;184;12;7;15;1;0;911;340;15;183.09291626716484;184.0228916786239;0.018975411459043735;0.018975411459043735;0.0;0.0;0.0
1909;98;19;14;28;2;0;1215;1169;23;183.56176117427208;184.1559524851322;0.47269131086010563;0.0;0.0;0.47269131086010563;0.0
1910;163;7;2;5;1;0;534;58;34;183.71318347212764;184.26664309645196;0.019459624324310185;0.019459624324310185;0.0;0.0;0.0
1903;136;5;0;0;1;2;1618;989;149;182.72812926121944;184.36505994186507;0.019770982316738725;0.019770982316738725;0.0;0.0;0.0
1896;55;6;1;2;1;0;2721;1049;8;181.6344127138763;184.37471211617225;0.019299402295944304;0.019299402295944304;0.0;0.0;0.0
1912;195;19;14;28;2;0;334;354;3;184.1205116931455;184.6264676372342;0.4725559440887261;0.0;0.0;0.4725559440887261;0.0
1887;33;8;3;6;1;2;3772;47;268;181.04125105688945;184.83177867838577;0.019195657800950512;0.019195657800950512;0.0;0.0;0.0
1914;107;19;14;28;2;0;773;1180;2;184.40829838192673;184.96055311428188;0.47495473235514846;0.0;0.0;0.47495473235514846;0.0
1921;115;10;5;11;1;0;376;1476;7;184.69620589779046;185.09096343506968;0.019307843459553452;0.019307843459553452;0.0;0.0;0.0
1917;139;19;14;29;2;0;768;431;45;184.58598391302414;185.13773864537927;0.47495473235514846;0.0;0.0;0.47495473235514846;0.0
1919;98;11;6;12;1;0;593;1221;14;184.68724499138358;185.2992567351622;0.019011743778642117;0.019011743778642117;0.0;0.0;0.0
1920;133;19;14;29;2;0;63;425;9;184.69063081073705;185.52549522418522;0.4811543405344736;0.0;0.0;0.4811543405344736;0.0
1916;184;19;14;28;2;0;5681;48;41;184.56188604025354;185.60245454340955;0.4725559440887261;0.0;0.0;0.4725559440887261;0.0
1924;133;19;14;30;2;0;28;2202;28;185.04434088365073;185.60438515127154;0.4811543405344736;0.0;0.0;0.4811543405344736;0.0
1923;115;10;5;10;1;0;798;287;8;185.01365559161013;185.8309634350697;0.019307843459553452;0.019307843459553452;0.0;0.0;0.0
1926;163;19;14;28;2;0;2939;1219;6;185.14870437598785;185.92366919496692;0.4811543405344736;0.0;0.0;0.4811543405344736;0.0
1927;115;19;14;29;2;0;3545;1126;40;185.1658532835614;185.9983487416944;0.4780175373771137;0.0;0.0;0.4780175373771137;0.0
1930;106;19;14;28;2;0;1083;490;15;185.49706333818804;186.0815344890447;0.4761711508566977;0.0;0.0;0.4761711508566977;0.0
1933;23;8;3;7;1;0;256;191;18;185.89350949411448;186.16871355102185;0.019204056907385712;0.019204056907385712;0.0;0.0;0.0
1931;157;19;14;29;2;0;2407;2305;59;185.5217803209956;186.24074190531553;0.4856756348034159;0.0;0.0;0.4856756348034159;0.0
1937;48;10;5;11;1;0;109;1716;53;186.23490913240502;186.3632169758646;0.019307843459553452;0.019307843459553452;0.0;0.0;0.0
1918;197;18;13;27;1;0;1701;1281;19;184.66798458511852;186.3872677022671;0.01912163782773755;0.01912163782773755;0.0;0.0;0.0
1929;97;19;14;30;2;0;6523;3024;56;185.43341685060952;186.5630285943991;0.4773991451087945;0.0;0.0;0.4773991451087945;0.0
1935;107;18;13;27;1;0;422;2289;5;186.15458957310364;186.5952677022671;0.01912163782773755;0.01912163782773755;0.0;0.0;0.0
1934;139;19;14;28;2;0;2291;494;37;185.98702387940213;186.69107861175726;0.47495473235514846;0.0;0.0;0.47495473235514846;0.0
1913;48;10;5;10;1;0;2826;3186;20;184.2086929792643;187.0532169758646;0.019307843459553452;0.019307843459553452;0.0;0.0;0.0
1939;135;19;14;28;2;0;3017;1036;45;186.32765595455234;187.10303421586718;0.47374971911867875;0.0;0.0;0.47374971911867875;0.0
1941;115;19;14;29;2;0;501;768;81;186.59687779559445;187.12499533297154;0.4780175373771137;0.0;0.0;0.4780175373771137;0.0
1932;104;8;3;6;1;2;1337;1065;13;185.8500749210245;187.20571355102186;0.019204056907385712;0.019204056907385712;0.0;0.0;0.0
1911;191;13;8;16;1;0;3486;425;3;183.82217361638774;187.32718536016637;0.019011743778642117;0.019011743778642117;0.0;0.0;0.0
1922;151;17;12;25;1;2;2514;1748;46;184.80316472065036;187.3360436908492;0.0191585714332173;0.0191585714332173;0.0;0.0;0.0
1905;46;10;5;11;1;0;4356;2428;13;182.98112672785646;187.35600082272387;0.019307843459553452;0.019307843459553452;0.0;0.0;0.0
1943;39;19;14;28;2;0;2241;332;22;186.77061784083733;187.47211698594612;0.4773991451087945;0.0;0.0;0.4773991451087945;0.0
1928;106;14;9;18;1;0;2252;3893;19;185.3950487080729;187.66546132732256;0.019187279605330815;0.019187279605330815;0.0;0.0;0.0
1945;133;19;14;28;2;0;2187;987;22;186.9934868920745;187.693341232609;0.4811543405344736;0.0;0.0;0.4811543405344736;0.0
1951;106;14;9;18;1;0;272;1430;2;187.42364184843336;187.71446132732257;0.0191585714332173;0.0191585714332173;0.0;0.0;0.0
1949;97;19;14;29;2;0;1350;3787;9;187.2985908358841;187.91094381962034;0.4773991451087945;0.0;0.0;0.4773991451087945;0.0
1950;97;19;14;30;2;0;1431;1916;27;187.35134467451155;187.97180161935805;0.4773991451087945;0.0;0.0;0.4773991451087945;0.0
1955;27;17;12;25;1;0;16;356;54;187.99748775704663;188.03264632847984;0.0191585714332173;0.0191585714332173;0.0;0.0;0.0
1952;23;19;14;29;2;0;1171;8376;26;187.46887984548175;188.06276353570402;0.47678369022228395;0.0;0.0;0.47678369022228395;0.0
1947;138;19;14;28;2;0;3442;1006;8;187.25262474997254;188.07792683347577;0.4811543405344736;0.0;0.0;0.4811543405344736;0.0
1902;195;12;7;14;1;0;5793;146;39;182.4117632918368;188.22289167862388;0.018975411459043735;0.018975411459043735;0.0;0.0;0.0
1936;163;7;2;4;1;0;1975;1679;23;186.23128906467065;188.22561580363117;0.019497969323788833;0.019497969323788833;0.0;0.0;0.0
1925;88;18;13;26;1;0;3120;2113;44;185.10514606443937;188.24425936565953;0.019113301220154984;0.019113301220154984;0.0;0.0;0.0
1915;23;8;3;7;1;0;3701;180;7;184.53458302058485;188.25409884504143;0.019204056907385712;0.019204056907385712;0.0;0.0;0.0
