#auto generated file!
12.0;64;60;54;61;61;52;55;51;72;49;46;57;56;62
18.0;65;60;59;62;62;53;54;52;72;50;47;55;50;59
24.0;64;63;59;64;61;55;51;55;70;51;47;51;50;59
30.0;66;64;60;66;60;58;54;55;69;47;47;51;47;56
36.0;68;62;61;66;60;62;52;52;67;50;50;50;43;57
42.0;73;63;62;63;60;59;54;52;62;49;51;52;46;54
48.0;75;64;64;63;62;63;52;50;59;48;52;51;43;54
54.0;75;65;67;61;64;60;55;48;57;49;49;51;43;56
60.0;74;65;67;67;66;61;55;44;57;50;47;48;43;56
66.0;74;64;67;67;65;62;54;41;57;50;49;49;44;57
72.0;75;64;71;67;66;64;51;43;60;45;52;47;40;55
78.0;73;67;71;70;66;65;52;42;58;42;50;49;41;54
84.0;78;68;70;70;71;65;52;40;56;43;48;47;39;53
90.0;76;68;70;68;72;68;52;40;59;40;48;46;41;52
96.0;75;69;74;67;72;70;49;45;59;38;47;44;38;53
102.0;75;74;74;67;71;70;49;43;59;37;44;43;40;54
108.0;77;74;72;67;72;73;48;43;60;38;46;41;38;51
114.0;75;76;71;67;69;73;48;44;59;38;47;43;37;53
120.0;76;76;70;65;68;75;50;45;62;35;47;42;39;50
126.0;79;77;70;64;66;77;46;46;65;36;42;43;40;49
132.0;81;77;67;65;65;77;44;47;63;38;42;43;39;52
138.0;81;79;68;65;65;77;43;47;61;37;41;44;39;53
144.0;84;82;66;66;67;74;42;45;61;33;42;47;37;54
150.0;85;83;65;66;74;77;43;44;59;30;45;42;35;52
156.0;85;83;64;68;72;78;42;42;60;32;47;41;34;52
162.0;85;84;66;70;73;78;42;42;58;33;45;39;32;53
168.0;88;86;65;69;73;77;41;40;59;34;42;38;33;55
174.0;90;86;66;70;75;81;37;42;55;31;37;39;34;57
180.0;92;85;65;73;75;83;37;41;53;32;36;38;37;53
186.0;92;86;67;78;77;81;36;41;51;35;38;36;33;49
192.0;91;85;67;81;75;83;36;41;51;34;37;37;33;49
198.0;92;88;70;78;75;81;36;40;51;34;36;37;33;49
204.0;94;91;72;77;74;81;36;38;49;36;34;39;33;46
210.0;94;90;74;80;74;79;36;37;47;37;35;39;35;43
216.0;95;90;77;83;72;80;32;36;48;38;35;38;36;40
222.0;96;93;80;83;72;81;32;33;46;34;35;39;34;42
228.0;97;93;80;82;70;80;36;32;48;32;31;39;36;44
234.0;98;97;80;82;71;78;35;32;49;30;32;38;38;40
240.0;100;98;80;81;72;81;34;33;45;26;33;38;40;39
246.0;100;99;80;80;71;80;36;33;45;25;35;37;40;39
252.0;100;100;81;78;71;80;36;32;46;26;38;36;37;39
258.0;101;103;80;75;72;79;38;33;46;28;38;34;35;38
264.0;100;106;80;81;72;79;37;33;45;30;37;30;32;38
270.0;100;105;82;82;72;78;35;37;43;30;37;29;34;36
276.0;99;105;85;83;70;76;36;35;45;28;37;29;36;36
282.0;101;104;83;83;70;77;36;35;46;26;38;30;35;36
288.0;99;105;85;84;72;77;36;33;45;26;33;34;36;35
294.0;98;107;82;87;69;76;36;32;45;28;33;36;33;38
300.0;95;108;83;89;68;76;36;30;48;30;33;35;30;39
306.0;94;105;83;89;66;77;35;31;49;32;32;38;33;36
312.0;92;104;84;88;66;78;35;29;48;32;32;38;38;36
318.0;93;105;86;86;64;74;35;29;47;35;34;39;39;34
324.0;94;108;87;87;67;73;34;28;45;34;33;38;38;34
330.0;93;112;89;85;65;75;33;26;45;35;34;39;35;34
336.0;95;113;89;84;67;74;36;28;42;36;29;39;33;35
342.0;94;112;91;83;67;77;38;27;40;36;28;40;33;34
348.0;95;113;93;83;71;75;38;24;39;34;27;39;33;36
354.0;94;114;93;84;72;73;39;24;39;37;27;37;33;34
360.0;95;115;95;87;70;73;38;25;36;37;27;37;33;32
366.0;96;114;96;87;70;74;37;26;35;36;28;37;31;33
372.0;97;111;95;88;71;73;38;26;37;33;29;39;30;33
378.0;97;112;94;87;71;75;38;26;36;30;33;38;31;32
384.0;98;111;96;86;70;76;37;25;36;28;35;38;30;34
390.0;98;113;96;82;68;74;38;27;35;31;35;38;33;32
396.0;100;114;96;85;69;73;37;26;34;31;34;38;32;31
402.0;101;113;92;85;68;75;36;26;35;34;34;37;32;32
408.0;101;114;92;83;68;75;37;24;34;32;34;40;31;35
414.0;102;114;90;84;69;76;37;25;34;32;33;39;29;36
420.0;102;113;90;85;73;76;38;24;35;31;32;37;31;33
426.0;105;110;89;87;72;75;38;25;36;30;34;37;30;32
432.0;105;112;91;87;70;77;38;25;36;26;36;34;32;31
438.0;103;111;91;87;70;77;41;24;33;28;38;34;32;31
444.0;103;112;88;87;73;76;40;24;31;30;41;30;32;33
450.0;102;114;90;88;74;76;37;24;32;30;39;30;31;33
456.0;104;114;90;87;74;78;36;25;32;28;36;30;34;32
462.0;100;114;87;85;76;77;39;26;34;28;39;30;33;32
468.0;101;114;89;84;74;77;41;29;32;28;36;31;32;32
474.0;101;113;90;80;73;75;40;30;32;30;38;33;31;34
480.0;102;110;90;77;73;75;40;30;34;29;42;34;31;33
486.0;101;110;90;77;72;74;41;27;33;30;40;37;31;37
492.0;100;110;91;77;70;74;41;26;34;27;43;37;30;40
498.0;102;111;92;76;69;76;37;29;35;28;40;37;31;37
504.0;101;107;95;78;68;78;35;29;35;27;40;37;33;37
510.0;104;106;94;77;69;78;34;29;35;26;38;38;34;38
516.0;104;106;92;77;71;80;36;29;30;24;41;37;36;37
522.0;105;107;91;77;73;78;37;29;29;25;41;36;36;36
528.0;106;109;91;79;74;79;37;27;29;24;40;36;36;33
534.0;105;109;90;80;76;81;38;27;29;24;39;34;35;33
540.0;108;111;90;77;75;78;36;28;30;24;41;35;33;34
546.0;108;114;89;81;76;77;35;28;29;23;36;37;34;33
