#auto generated file!
12.0;46;40;36;45;43;42;38;52;43;47;43;36;48;41
18.0;48;41;37;43;46;44;38;51;42;47;42;33;46;42
24.0;51;41;36;43;46;45;38;47;42;46;43;31;50;41
30.0;53;41;41;44;45;44;38;46;42;44;44;31;48;39
36.0;53;45;43;43;45;44;38;44;41;47;44;30;47;36
42.0;55;45;44;44;46;41;41;40;41;44;46;34;45;34
48.0;57;46;46;45;48;42;39;40;39;45;44;35;42;32
54.0;58;47;48;46;48;42;39;38;38;44;43;36;42;31
60.0;62;46;51;46;48;44;40;33;36;44;42;35;40;33
66.0;61;47;54;48;48;45;39;33;34;44;38;38;39;32
72.0;63;46;54;50;49;45;36;35;35;45;37;35;38;32
78.0;62;47;53;53;51;44;36;36;30;42;40;32;41;33
84.0;61;49;53;51;56;46;34;36;32;38;40;32;38;34
90.0;61;50;53;52;57;47;34;37;32;33;38;32;40;34
96.0;62;51;53;51;56;48;34;37;31;31;40;31;41;34
102.0;62;53;54;52;58;47;33;41;28;32;36;34;40;30
108.0;63;52;53;53;58;47;34;39;28;33;39;35;38;28
114.0;67;53;54;52;57;48;34;39;29;29;37;38;36;27
120.0;67;56;53;52;57;47;32;41;29;28;36;38;34;30
126.0;69;57;52;53;58;46;28;39;29;28;38;37;35;31
132.0;68;57;51;56;57;50;26;35;30;29;39;37;35;30
138.0;71;58;51;54;59;49;27;34;32;29;36;36;36;28
144.0;72;56;53;55;59;48;24;33;32;28;36;38;36;30
150.0;72;57;57;56;59;47;25;33;31;28;35;36;34;30
156.0;70;57;58;56;60;48;27;31;29;28;34;37;33;32
162.0;73;58;56;60;59;49;26;29;29;28;32;36;31;34
168.0;74;56;58;61;57;53;27;31;27;27;30;35;28;36
174.0;77;57;58;60;57;55;28;31;27;24;29;37;25;35
180.0;76;58;56;62;57;53;30;30;26;27;26;37;29;33
186.0;77;58;57;59;57;53;30;30;29;26;23;37;31;33
192.0;77;58;59;59;59;52;29;32;27;25;23;35;32;33
198.0;79;58;59;58;61;54;28;30;27;26;25;31;32;32
204.0;80;57;57;57;61;54;30;27;27;30;26;30;31;33
210.0;80;58;59;57;59;52;30;28;28;31;26;29;31;32
216.0;81;62;55;55;58;54;32;28;26;32;25;30;32;30
222.0;81;62;57;53;58;54;31;28;25;36;23;28;34;30
228.0;84;63;59;53;56;60;32;29;22;32;20;26;32;32
234.0;84;63;59;52;56;60;33;29;24;33;18;25;33;31
240.0;84;63;59;52;55;58;37;30;24;34;19;22;32;31
246.0;84;64;59;53;54;58;34;29;27;34;20;22;32;30
252.0;84;63;59;53;54;59;34;29;28;30;20;23;32;32
258.0;82;65;60;53;55;61;37;30;29;28;20;22;27;31
264.0;82;64;63;51;55;66;36;28;27;27;19;23;30;29
270.0;83;65;63;51;54;64;38;28;25;25;21;22;32;29
276.0;81;64;60;53;54;63;37;30;27;31;20;19;28;33
282.0;82;62;61;53;55;63;36;36;25;29;20;19;27;32
288.0;83;62;60;54;49;64;37;33;29;27;21;21;26;34
294.0;82;63;60;54;49;63;37;33;29;29;20;22;25;34
300.0;83;63;59;53;50;64;37;31;28;31;20;22;25;34
306.0;83;62;59;53;51;64;36;33;28;28;18;25;26;34
312.0;83;63;59;54;51;63;36;33;27;28;20;22;26;35
318.0;82;64;60;54;53;61;37;32;28;28;23;21;26;31
324.0;84;64;59;56;51;64;37;32;26;26;26;19;26;30
330.0;83;62;61;55;51;63;39;31;27;27;27;19;26;29
336.0;82;60;60;56;54;64;39;31;27;26;24;20;28;29
342.0;79;60;60;56;56;61;41;32;30;27;23;19;28;28
348.0;81;64;63;56;56;60;37;32;29;25;23;21;27;26
354.0;83;66;61;56;55;61;36;31;31;26;22;19;26;27
360.0;83;65;59;58;55;63;35;30;29;27;27;18;25;26
366.0;85;64;57;56;55;65;37;28;26;28;31;18;25;25
372.0;84;66;56;57;54;67;38;29;25;25;30;18;25;26
378.0;84;70;55;57;56;66;34;29;25;29;28;19;25;23
384.0;82;70;55;56;56;65;35;31;25;30;28;20;27;20
390.0;83;70;55;58;55;65;35;30;25;30;27;22;25;20
396.0;82;71;54;61;55;68;35;29;25;29;27;23;22;19
402.0;81;72;55;62;54;66;37;27;26;30;24;21;23;22
408.0;83;71;57;61;56;65;36;28;26;31;24;19;21;22
414.0;84;73;56;60;55;64;39;27;25;29;26;19;22;21
420.0;85;72;53;59;57;64;39;28;25;28;25;21;24;20
426.0;85;71;55;57;58;62;39;27;24;29;27;21;23;22
432.0;83;71;56;56;58;65;37;30;23;28;25;20;26;22
438.0;84;70;56;57;63;65;35;25;23;27;25;21;28;21
444.0;82;73;53;58;64;67;33;25;22;26;26;20;28;23
450.0;83;73;52;58;64;64;35;24;23;26;24;21;28;25
456.0;85;71;53;60;65;65;36;23;23;25;24;19;29;22
462.0;86;71;53;61;66;67;35;22;22;23;23;21;28;22
468.0;88;71;53;63;65;68;36;23;22;22;21;22;27;19
474.0;88;71;54;65;66;63;33;24;22;25;22;25;25;17
480.0;87;70;55;64;66;62;32;24;23;28;22;25;24;18
486.0;85;70;55;64;66;61;34;24;22;27;24;26;24;18
492.0;84;68;55;63;67;63;35;26;21;26;24;25;28;15
498.0;83;71;58;62;66;61;34;25;21;29;24;24;25;17
504.0;83;69;57;62;68;58;34;24;23;30;28;22;24;18
510.0;82;67;57;62;69;59;33;26;24;29;28;24;23;17
