#auto generated file!
1362;58;17;12;24;1;0;2321;2548;10;225.71834292935853;228.0507079788594;4
1385;38;19;14;29;2;2;2796;9460;18;227.9943693876948;228.54965094631555;4
1376;58;17;12;25;1;0;2396;431;12;227.16349644715072;229.5717079788594;4
1510;52;13;8;16;1;0;4668;1815;9;246.92748963565055;251.60757126790287;4
1742;30;12;7;14;1;0;6194;837;17;280.86736459564526;287.0727083863423;4
1825;65;5;0;1;1;0;8916;3042;9;292.30801519353275;301.89689228123495;4
1877;80;16;11;23;1;0;8507;1185;22;299.37129260120236;307.8905875440692;4
1954;16;8;3;7;1;3;3468;8;2794;315.47152429150884;318.9509946382408;4
2560;33;16;11;22;1;0;3561;436;35;409.1039052526493;412.9149435114118;4
2685;69;9;4;9;1;2;8281;4158;976;425.24266406730015;433.534953325423;4
3066;70;16;11;23;1;0;1850;2559;1;478.7740721141197;480.6359065516545;4
3173;3;6;1;3;1;3;788;12;5748;495.5888769388241;496.3893421698051;4
3805;62;14;9;18;1;0;640;77;10;589.1342627243391;589.7865297371649;4
