#auto generated file!
5690;174;15;10;20;1;0;1091;418;19;180.21237519838775;181.31619555996502;4
5741;203;16;11;23;1;0;494;1955;28;181.5185679691151;182.51835230453136;4
5842;110;0;0;0;1;0;3639;773;20;184.7019054086083;184.71649192270993;1
5775;394;9;4;9;1;0;2589;1654;20;182.4898014032838;185.15136734607873;4
5850;368;0;0;0;1;0;1404;1713;9;185.24217739505653;185.25676390915817;1
5852;166;0;0;0;1;0;4609;1385;27;185.3739873360645;185.38857385016613;1
5853;272;0;0;0;1;0;2923;92;13;185.39324139418483;185.40782790828646;1
5826;81;14;9;18;1;0;1305;1007;4;184.18525661197793;185.50310748333618;4
5998;258;0;0;0;1;0;3400;2679;10;190.78306302611824;190.79764954021988;1
6003;579;8;3;7;1;0;2336;981;10;190.93434562292472;193.2833089086332;4
6044;335;10;5;11;1;0;3193;17;18;192.4644041199283;195.67061152104017;4
6210;413;0;0;0;1;2;371;1204;354;197.52768994594047;197.54231596794511;1
6217;211;0;0;0;1;0;3975;4155;26;197.6195310994434;197.63415712144806;1
6117;12;16;11;23;1;0;3118;385;16;194.8956428460522;198.27187484567384;4
6239;515;19;14;29;2;3;121;3;212;198.0974852728991;198.41488363456483;4
6258;487;0;0;0;1;0;69;5846;8;198.51206000600848;198.52672575051346;1
6277;351;0;0;0;1;3;1626;9;911;198.89365422512824;198.90831996963323;1
6327;339;0;0;0;1;0;450;1954;8;199.77159222692683;199.7862579714318;1
6328;257;0;0;0;1;3;826;1;1504;199.77485669405704;199.78952243856202;1
6355;248;0;0;0;1;0;472;2735;26;200.315117211835;200.32978295633998;1
6342;218;19;14;31;2;3;515;12;1109;200.01420454425613;200.35464726089089;4
6366;104;0;0;0;1;2;3448;2246;224;200.46621759205195;200.4801998046961;1
6397;447;0;0;0;1;0;260;4547;2;201.25293684180588;201.26760258631086;1
6426;320;0;0;0;1;0;2051;4926;1;201.88903713411477;201.9028760147795;1
6434;87;0;0;0;1;0;701;357;19;201.9570332114145;201.97087209207925;1
6448;527;0;0;0;1;3;935;64;1731;202.16766281899464;202.18150169965938;1
6457;545;0;0;0;1;0;107;3898;33;202.43985083223492;202.45368971289966;1
6494;337;0;0;0;1;0;618;1875;21;203.17597059670666;203.19063634121164;1
6511;248;0;0;0;1;0;3888;120;13;203.62545154836076;203.64015723171664;1
6555;324;0;0;0;1;0;1892;1273;20;204.29274983569545;204.30745551905133;1
6594;436;19;14;28;2;3;173;30;2033;205.14222969385307;205.46138713629597;4
6658;258;0;0;0;1;0;2845;2168;41;206.3071242612207;206.3218299445766;1
6659;119;0;0;0;1;0;2951;5513;2;206.3387719108988;206.35347759425468;1
6499;55;9;4;9;1;0;2035;777;26;203.35999517646962;206.99924441375381;4
6733;365;0;0;0;1;0;1259;5579;1;207.54656319177832;207.5612688751342;1
6737;324;0;0;0;1;0;1103;2077;75;207.60365067720204;207.61835636055793;1
6753;401;0;0;0;1;0;7305;611;13;207.9834647471769;207.99730362784163;1
6758;361;19;14;31;2;0;489;377;39;208.05553411129458;208.39285330379963;4
6678;412;10;5;11;1;3;2261;20;3706;206.67205633470434;209.15478963012657;4
6838;294;0;0;0;1;0;1816;3317;41;209.9320182525638;209.94585713322854;1
6848;15;0;0;0;1;0;1639;1318;35;210.08408031060935;210.0979191912741;1
6872;401;0;0;0;1;0;563;6102;31;210.5633320714319;210.57717095209662;1
6887;392;0;0;0;1;0;963;2667;11;210.82383861677272;210.83767749743745;1
6904;224;0;0;0;1;0;173;1817;2;211.2437213432446;211.25756022390934;1
6866;189;19;14;28;2;0;4929;2704;54;210.50474687147164;211.28547655295608;4
6945;366;0;0;0;1;3;910;43;2483;212.22175331467778;212.23555682033;1
6702;74;8;3;6;1;3;2145;4;3508;207.07004849088392;212.64093573338735;4
6961;147;0;0;0;1;0;2444;119;21;212.86402539228948;212.8778288979417;1
6963;366;0;0;0;1;3;1137;1;2901;212.99481267933126;213.00861618498348;1
6972;147;0;0;0;1;0;2605;1515;65;213.28591880037737;213.2997223060296;1
6989;90;0;0;0;1;0;9387;274;48;213.73489457846688;213.7486980841191;1
6992;227;0;0;0;1;0;960;1436;1;213.78810482921944;213.80190833487165;1
7017;17;0;0;0;1;0;1395;96;10;214.39746228631654;214.41126579196876;1
7033;292;0;0;0;1;0;1337;1160;4;214.95536671300096;214.96917021865318;1
6990;61;13;8;16;1;0;1798;361;1;213.73609882916918;215.54698035586864;4
6842;149;7;2;5;1;0;2360;2741;25;209.99089055130355;215.81063152476273;4
6611;529;7;2;4;1;0;5535;129;63;205.37064622314685;215.9248007287407;4
6874;224;7;2;4;1;0;7103;890;38;210.5815892474284;222.849664711249;4
7296;377;0;0;0;1;0;611;787;153;223.71140773462747;223.72623455046048;1
7387;568;0;0;0;1;0;472;2576;2;226.47900465221915;226.49391333780605;1
7403;568;0;0;0;1;0;6072;972;7;227.04192198229924;227.05678962030458;1
7405;487;0;0;0;1;0;2135;355;20;227.08689295011976;227.1017605881251;1
7408;258;0;0;0;1;0;1017;530;21;227.32400045279144;227.33886809079678;1
7443;494;0;0;0;1;0;254;4686;5;228.52468410491431;228.53955174291966;1
7481;431;0;0;0;1;0;8040;1729;6;229.74204398188556;229.75584748753778;1
7522;460;0;0;0;1;0;3248;5575;23;230.35698362542254;230.37185126342789;1
7525;258;0;0;0;1;0;644;1756;20;230.40242721524416;230.4172948532495;1
7546;431;0;0;0;1;0;423;1386;3;230.79820544511463;230.81200895076685;1
7625;124;0;0;0;1;0;610;909;1;232.82923268563653;232.8431428630737;1
7641;484;19;14;30;2;0;4362;171;21;233.2263096066411;233.96190839189313;4
7672;162;0;0;0;1;0;1088;890;24;234.03730023596407;234.0511037416163;1
7682;563;0;0;0;1;0;696;876;4;234.29587693366295;234.30968043931517;1
7688;48;0;0;0;1;0;3315;1068;19;234.50517304499905;234.51897655065127;1
7695;561;0;0;0;1;0;1365;893;130;234.64299614121782;234.65679964687004;1
7713;146;0;0;0;1;0;369;27;84;235.11055741762075;235.12436092327297;1
7738;563;0;0;0;1;0;5337;1222;1;235.63937343030574;235.65317693595796;1
7742;593;0;0;0;1;0;538;954;13;235.655949334831;235.66975284048323;1
7760;211;0;0;0;1;0;3399;447;17;236.07330783768833;236.08817547569367;1
7765;358;0;0;0;1;0;362;785;25;236.23910395496756;236.25301413240473;1
7492;501;18;13;27;1;0;6628;1247;1;229.90968821121263;236.96941508363508;4
7816;124;0;0;0;1;0;1071;3221;11;237.4652015709626;237.47911174839976;1
7817;568;0;0;0;1;0;1006;701;36;237.47554829979958;237.49041593780493;1
7818;166;0;0;0;1;0;200;443;34;237.4970222751539;237.51188991315925;1
7823;417;0;0;0;1;1;314;1659;43;237.5987066219866;237.61261679942376;1
7839;349;0;0;0;1;0;1046;2107;11;238.19020261774793;238.20400612340015;1
7884;189;0;0;0;1;0;1272;73;2;239.84066564762122;239.85553328562656;1
7898;174;0;0;0;1;0;2885;3892;34;240.50305122197184;240.5179188599772;1
7734;106;16;11;23;1;0;4318;851;83;235.62172133520082;240.6504543061108;4
7934;565;0;0;0;1;2;3883;1097;94;241.8622520067292;241.87711964473453;1
7959;324;0;0;0;1;0;271;1491;2;242.53481710414954;242.54968474215488;1
7965;397;0;0;0;1;0;461;146;9;242.734745420228;242.74961305823334;1
7972;487;0;0;0;1;0;1576;52;35;243.08376134017126;243.0986289781766;1
7981;272;0;0;0;1;0;146;740;6;243.3558340068164;243.37070164482174;1
7983;567;0;0;0;1;0;2156;801;31;243.48331531485414;243.49818295285948;1
7990;365;0;0;0;1;0;4059;211;15;243.7738495057626;243.78871714376794;1
8015;174;0;0;0;1;0;3758;765;16;244.62620038039404;244.64106801839938;1
8023;111;0;0;0;1;0;2702;478;9;244.94080507033243;244.95567270833777;1
8028;368;0;0;0;1;0;456;1079;16;245.0658491283288;245.08071676633415;1
8009;217;19;14;30;2;0;5095;189;2;244.32651377114158;245.13716297836976;4
8021;146;19;14;29;2;0;1976;2640;17;244.84124930814906;245.33476121115203;4
8038;397;0;0;0;1;0;3258;796;16;245.45194225877847;245.46680989678381;1
8046;52;0;0;0;1;0;1333;872;1;245.76646114784356;245.7813287858489;1
8047;272;0;0;0;1;0;927;5737;15;245.7976947623344;245.81256240033974;1
8052;324;0;0;0;1;0;325;5057;11;245.88564952808247;245.9005171660878;1
8121;272;0;0;0;1;0;3010;2277;11;248.51738649003192;248.53225412803727;1
8150;568;0;0;0;1;0;1501;2283;64;249.74497960114158;249.75984723914692;1
8270;377;5;0;1;1;0;3489;2076;53;254.80424585948168;258.73602284802763;4
8575;348;0;0;0;1;3;1074;31;50;261.8933411556253;261.9074328309365;1
8580;344;0;0;0;1;3;851;3;3469;262.0006117701778;262.014703445489;1
8581;96;0;0;0;1;0;470;387;10;262.0036479121443;262.0177395874555;1
8587;381;0;0;0;1;0;459;442;5;262.14451191889907;262.15860359421026;1
8594;73;0;0;0;1;0;1553;651;2;262.29903305006764;262.3131247253788;1
