#auto generated file!
8221;814;7;2;4;1;0;11;867;39;180.16082745646406;180.20476731560728;0.021939859143235693;0.021939859143235693;0.0;0.0;0.0
8215;550;6;1;3;1;0;268;2177;42;180.0568488735796;180.73886066085615;0.02371765902064187;0.02371765902064187;0.0;0.0;0.0
8223;707;19;14;29;2;0;12;945;20;180.2752890807091;180.8065572022021;0.5016999600079355;0.0;0.0;0.5016999600079355;0.0
8216;180;19;14;29;2;0;3745;613;44;180.08235664140517;180.9740614060583;0.5173038638033103;0.0;0.0;0.5173038638033103;0.0
8220;332;19;14;31;2;0;2940;2063;55;180.15759434184184;181.01589952865137;0.553420164260211;0.0;0.0;0.553420164260211;0.0
8219;866;18;13;27;1;0;861;1012;45;180.1475434794338;181.02808657838688;0.020469468744644385;0.020469468744644385;0.0;0.0;0.0
8218;306;7;2;4;1;0;460;4322;18;180.12221835271674;181.02971988232028;0.021939859143235693;0.021939859143235693;0.0;0.0;0.0
8246;290;15;10;20;1;0;235;2037;6;180.73988753921063;181.06446583669322;0.020426916319440644;0.020426916319440644;0.0;0.0;0.0
8231;525;19;14;29;2;0;1974;354;23;180.38366501314647;181.07983825074174;0.4987752680420917;0.0;0.0;0.4987752680420917;0.0
8237;497;6;1;3;1;0;200;622;101;180.5566430018355;181.08036066085614;0.02371765902064187;0.02371765902064187;0.0;0.0;0.0
8266;497;6;1;2;1;0;10;667;26;181.04173425816825;181.0904519171889;0.02371765902064187;0.02371765902064187;0.0;0.0;0.0
8236;651;19;14;29;2;0;1040;999;9;180.4424793643912;181.11039952865133;0.553420164260211;0.0;0.0;0.553420164260211;0.0
8258;653;17;12;24;1;0;199;1187;11;180.8798243606861;181.113351636212;0.020175535930067802;0.020175535930067802;0.0;0.0;0.0
8214;216;19;14;28;2;0;5798;158;17;180.0435451745797;181.12705752463677;0.5037794984579504;0.0;0.0;0.5037794984579504;0.0
8267;608;12;7;14;1;0;71;1256;12;181.05091858350883;181.14264742257737;0.020728839068530885;0.020728839068530885;0.0;0.0;0.0
8240;835;19;14;29;2;0;123;180;36;180.64451061147332;181.154146305871;0.4973356943976638;0.0;0.0;0.4973356943976638;0.0
8232;261;19;14;30;2;0;2425;180;7;180.39205751484246;181.15921824727712;0.5216484756030246;0.0;0.0;0.5216484756030246;0.0
8229;149;5;0;1;1;0;372;391;28;180.3503721140778;181.19066452323997;0.023314830964849428;0.023314830964849428;0.0;0.0;0.0
8239;85;19;14;29;2;0;524;3659;12;180.63803088601844;181.25398999032882;0.5462895171493389;0.0;0.0;0.5462895171493389;0.0
8233;891;14;9;18;1;0;863;4397;1;180.39367379904377;181.27752568880712;0.02085188976336992;0.02085188976336992;0.0;0.0;0.0
8224;862;19;14;31;2;0;4876;426;21;180.29042168494104;181.2978863998026;0.519961838702657;0.0;0.0;0.519961838702657;0.0
8243;572;19;14;29;2;0;753;1200;6;180.71606501307178;181.34798497236503;0.5462895171493389;0.0;0.0;0.5462895171493389;0.0
8280;444;10;5;11;1;2;157;2366;314;181.31202907755912;181.49086053612527;0.021831458566115965;0.021831458566115965;0.0;0.0;0.0
8252;384;19;14;31;2;0;2190;3672;2;180.81992923094435;181.53747986399327;0.498623657874253;0.0;0.0;0.498623657874253;0.0
8212;395;19;14;28;2;2;9848;536;15;180.0262592452014;181.55734876235073;0.5462895171493389;0.0;0.0;0.5462895171493389;0.0
8244;70;19;14;30;2;0;3697;329;14;180.7276345488233;181.59391481331025;0.4966214924650778;0.0;0.0;0.4966214924650778;0.0
8249;22;5;0;1;1;0;403;190;5;180.7491532756124;181.64245747919594;0.023304203583549295;0.023304203583549295;0.0;0.0;0.0
8269;59;19;14;28;2;0;484;747;25;181.0751342167601;181.64308899924075;0.5016999600079355;0.0;0.0;0.5016999600079355;0.0
8268;348;18;13;27;1;0;564;378;19;181.06122719555034;181.6453052620808;0.020469468744644385;0.020469468744644385;0.0;0.0;0.0
8271;745;19;14;30;2;0;606;2090;99;181.09286996130288;181.6757471681569;0.5223323363560928;0.0;0.0;0.5223323363560928;0.0
8263;421;19;14;30;2;0;1974;21;46;180.97277686592798;181.69158899924074;0.5016999600079355;0.0;0.0;0.5016999600079355;0.0
8245;108;9;4;9;1;0;631;3731;4;180.73856369842446;181.70671530268842;0.02165677396667818;0.02165677396667818;0.0;0.0;0.0
8260;886;19;14;29;2;0;3098;1434;5;180.93130696134259;181.77881206300248;0.5197966911375319;0.0;0.0;0.5197966911375319;0.0
8254;547;19;14;29;2;0;4465;2071;12;180.82637416548323;181.79017802928652;0.5173038638033103;0.0;0.0;0.5173038638033103;0.0
8294;482;18;13;27;1;0;110;105;9;181.71675555205204;181.8472250207967;0.020469468744644385;0.020469468744644385;0.0;0.0;0.0
8270;776;19;14;31;2;0;2189;884;22;181.07961910844764;181.852044890583;0.5536055590147385;0.0;0.0;0.5536055590147385;0.0
8273;451;19;14;28;2;0;2083;567;1;181.14067912985774;181.86221749181388;0.5031855856942244;0.0;0.0;0.5031855856942244;0.0
8276;768;19;14;30;2;0;1352;1066;140;181.22422964845904;181.88221749181386;0.5037794984579504;0.0;0.0;0.5037794984579504;0.0
8262;463;19;14;31;2;2;3622;2291;92;180.95839990489188;181.89204489058295;0.5536055590147385;0.0;0.0;0.5536055590147385;0.0
