#auto generated file!
12.0;23;23;18;23;23;19;24;13;13;15;31;20;27;28
18.0;23;23;18;24;24;19;24;14;13;14;30;19;27;28
24.0;24;23;17;24;25;19;24;15;11;15;30;19;26;28
30.0;24;24;18;26;25;19;24;15;12;14;28;16;27;28
36.0;24;24;18;27;25;19;24;13;13;14;29;16;27;27
42.0;24;24;18;27;26;20;24;12;13;13;28;17;26;28
48.0;24;24;18;28;29;21;23;12;13;12;25;18;23;30
54.0;24;23;20;28;30;22;22;13;12;12;23;18;25;28
60.0;24;24;20;28;28;21;21;11;12;13;24;20;27;27
66.0;24;25;20;28;29;21;21;9;13;13;23;20;27;27
72.0;24;27;21;28;30;21;19;12;12;13;23;19;26;25
78.0;25;26;21;31;29;22;22;12;13;14;21;19;25;20
84.0;27;27;21;32;30;22;22;13;13;14;20;16;24;19
90.0;28;28;21;32;30;22;22;16;14;13;18;18;22;16
96.0;30;29;19;32;30;24;20;16;13;15;18;18;20;16
102.0;31;29;19;32;32;23;19;17;14;15;18;17;19;15
108.0;31;28;19;33;31;24;19;15;13;16;19;18;19;15
114.0;31;28;19;35;33;24;20;14;13;14;18;18;19;14
120.0;31;28;18;35;33;25;23;13;13;12;16;19;18;16
126.0;32;28;18;36;33;25;22;13;12;12;14;21;17;17
132.0;33;28;18;37;33;25;20;13;13;11;14;22;16;17
138.0;34;27;20;37;33;26;19;13;12;10;15;21;15;18
144.0;33;27;19;38;33;26;19;14;11;10;15;21;17;17
150.0;33;28;19;39;33;26;20;14;12;10;13;21;17;15
156.0;34;30;19;38;36;27;18;14;11;9;12;21;16;15
162.0;35;30;20;40;38;27;19;13;12;8;11;19;15;13
168.0;36;30;21;40;38;26;19;11;11;10;10;20;15;13
174.0;36;30;20;39;37;27;18;9;12;10;12;20;17;13
180.0;38;30;22;38;38;29;18;5;12;10;11;21;16;12
186.0;37;30;22;38;37;30;18;6;12;10;10;21;16;13
192.0;37;32;22;38;37;30;18;6;11;11;11;20;16;11
198.0;35;33;23;38;38;30;20;6;7;12;10;19;18;11
204.0;35;32;24;37;40;29;18;6;10;11;11;19;17;11
210.0;36;32;24;36;39;29;18;7;11;13;11;17;16;11
216.0;35;33;26;36;40;28;17;7;9;13;11;17;16;12
222.0;35;31;24;36;40;26;18;8;10;13;12;18;17;12
228.0;35;31;24;36;39;26;17;9;8;12;13;20;17;13
234.0;34;31;24;37;39;26;17;10;9;12;14;18;16;13
240.0;35;32;24;39;38;24;17;12;9;11;15;16;16;12
246.0;34;32;24;41;36;25;20;11;9;12;14;15;15;12
252.0;35;32;23;39;35;25;19;13;9;15;14;12;16;13
258.0;36;34;23;38;35;24;19;13;9;16;14;12;17;10
264.0;37;35;22;37;35;25;19;12;7;15;14;13;18;11
270.0;38;35;24;34;35;24;19;12;7;15;14;12;20;11
276.0;38;35;24;33;36;23;19;12;7;17;14;12;19;11
282.0;37;36;27;31;35;23;20;11;7;17;14;13;19;10
288.0;37;36;27;32;35;24;21;11;6;17;13;14;17;10
294.0;38;35;28;31;35;25;19;12;6;17;12;14;18;10
300.0;38;34;28;33;36;27;20;11;6;14;12;13;19;9
306.0;38;36;27;33;35;28;20;11;5;15;12;12;18;10
312.0;39;35;27;35;36;28;19;11;5;16;13;11;16;9
318.0;38;34;27;36;36;29;18;10;6;17;13;12;14;10
324.0;38;34;29;35;36;28;16;10;7;17;13;12;14;11
330.0;39;34;28;35;35;28;17;11;8;16;13;10;15;11
336.0;40;33;28;35;36;28;17;11;8;15;12;11;16;10
342.0;43;33;26;37;34;30;17;11;9;15;10;9;17;9
348.0;43;33;26;37;33;31;17;12;9;17;9;8;16;9
354.0;45;32;25;37;33;30;18;12;9;17;9;8;16;9
360.0;45;32;25;35;34;30;18;13;10;18;7;8;16;9
366.0;43;34;25;35;33;30;19;13;9;19;9;7;15;9
