#auto generated file!
8406;204;13;8;17;1;0;1498;737;20;182.8911479296524;186.28096886835607;4
8407;204;14;9;19;1;0;3194;10;4;182.89603556546115;186.81581138733156;4
8600;622;19;14;28;2;0;544;1091;15;186.71833470522728;187.06819477718614;4
8452;605;9;4;9;1;0;3004;5654;18;183.8308797248909;187.36551575358524;4
8534;199;12;7;14;1;0;2191;4537;15;185.50881016354325;189.20319149745737;4
8719;823;19;14;28;2;0;946;490;6;189.4869367757337;189.88516455733594;4
8735;823;19;14;30;2;0;1031;3590;12;189.83563533123768;190.23646907163396;4
8382;605;7;2;5;1;0;5559;431;65;182.4264734492091;194.91017566188285;4
8956;147;6;1;3;1;0;3534;2522;1;194.22553713355853;201.8985792102144;4
9253;487;16;11;23;1;0;5806;846;81;198.94493975668166;212.25560726727755;4
9949;106;15;10;21;1;0;1595;991;13;208.74357725039977;212.60026797215625;4
9878;154;9;4;9;1;0;5235;165;1;207.68498237503997;213.19584682903746;4
9074;450;11;6;12;1;2;12197;1292;887;196.15468023473684;215.11578078384073;4
10295;205;19;14;29;2;0;2908;2154;8;214.68680891859162;215.32055228834233;4
10319;262;19;14;29;2;0;222;2296;19;215.0955609187901;215.43578713125783;4
10321;262;15;10;21;1;0;1156;692;7;215.1205588350253;216.33851830231228;4
10083;465;6;1;3;1;0;3925;41;50;210.8448216753756;216.38528666629497;4
9755;154;10;5;10;1;0;5215;45;10;205.79097881348656;216.81224674200934;4
10349;405;15;10;20;1;2;3460;7255;16;215.7554087559144;219.230599767505;4
10637;106;6;1;3;1;0;907;224;9;223.21775003532568;224.13822784493695;4
10345;367;14;9;19;1;2;7966;398;134;215.6316490013507;224.76828634847917;4
9716;419;17;12;24;1;2;10736;1357;400;205.2558571555536;226.50359559255062;4
11068;488;19;14;31;2;1;426;245;12;232.2060531691196;232.54803448901953;4
11099;147;10;5;10;1;0;2701;53;28;232.73976325889058;239.40679169140458;4
11022;638;17;12;25;1;0;5103;2239;9;231.7091675023564;241.63152146488784;4
11501;335;8;3;6;1;0;788;436;1;240.36579077882465;241.94283339665253;4
