#auto generated file!
12.0;16;11;19;14;10;13;17;14;11;20;16;16;11;12
18.0;16;12;18;15;10;12;18;15;13;18;14;15;14;10
24.0;16;12;17;15;10;13;18;13;13;19;14;15;14;11
30.0;16;12;17;15;11;13;14;14;13;20;13;15;15;12
36.0;18;11;17;15;12;13;14;12;13;19;12;15;19;10
42.0;18;11;16;15;12;13;13;13;12;20;12;14;21;10
48.0;20;11;17;15;13;12;13;14;12;18;11;15;19;10
54.0;21;11;17;16;14;12;12;14;10;17;9;14;19;14
60.0;21;11;16;15;15;12;13;13;10;17;10;13;20;14
66.0;22;11;16;15;15;12;13;14;10;17;11;12;18;14
72.0;23;11;17;15;13;12;13;14;11;15;11;13;18;14
78.0;23;11;17;15;14;12;13;13;11;16;11;12;18;14
84.0;23;12;18;15;14;12;12;12;12;16;10;12;18;14
90.0;23;13;18;15;14;12;13;12;12;16;10;12;17;13
96.0;23;13;19;15;14;12;13;11;11;16;10;12;17;14
102.0;22;13;19;15;15;12;13;11;12;16;10;12;16;14
108.0;22;13;19;15;15;12;14;11;12;16;10;12;16;13
114.0;21;14;20;15;15;12;14;11;13;17;10;10;15;13
120.0;23;14;21;15;15;12;14;11;13;17;9;10;14;12
126.0;24;14;21;15;15;14;13;11;13;15;8;10;13;14
132.0;25;15;22;15;15;15;13;10;12;16;8;7;14;13
138.0;25;15;22;15;16;15;14;8;12;16;8;6;14;14
144.0;25;15;22;14;17;15;13;9;12;15;9;6;14;14
150.0;26;15;22;13;17;15;13;9;11;17;9;7;13;13
156.0;29;15;20;13;17;16;12;9;13;15;8;7;14;12
162.0;28;15;22;14;17;15;11;9;12;17;8;4;15;13
168.0;28;16;21;14;17;15;10;8;10;18;8;6;14;15
174.0;28;17;22;13;17;15;9;8;9;17;10;6;14;15
180.0;29;17;20;15;18;16;8;8;9;16;10;6;15;13
186.0;29;16;22;14;20;17;9;8;9;14;10;7;13;12
192.0;30;16;23;15;19;18;9;7;9;12;10;9;12;11
198.0;30;16;23;14;20;19;9;6;10;11;12;9;11;10
204.0;28;16;23;14;20;20;8;7;9;12;13;9;11;10
210.0;30;16;25;13;18;20;6;7;11;12;13;9;10;10
216.0;30;17;24;15;17;20;6;8;11;11;12;11;9;9
222.0;30;18;25;16;15;19;7;9;10;10;13;11;9;8
228.0;31;18;25;15;15;19;8;10;10;10;12;9;9;9
234.0;31;20;26;15;16;19;9;10;9;10;11;9;9;6
240.0;30;19;26;16;15;19;9;8;9;12;12;9;9;7
246.0;29;19;27;16;16;19;9;9;8;12;11;10;8;7
252.0;30;19;29;17;16;19;8;9;9;11;10;8;6;9
258.0;30;20;29;16;17;17;10;9;7;13;11;7;5;9
264.0;30;20;29;16;17;17;10;9;7;14;11;6;5;9
270.0;31;20;30;16;18;17;10;8;8;12;11;6;5;8
276.0;32;20;30;16;18;18;7;9;7;12;11;7;6;7
282.0;33;20;30;16;18;18;7;9;7;12;11;7;5;7
288.0;32;20;30;16;18;18;7;9;8;12;11;7;5;7
294.0;31;21;31;17;18;19;6;9;7;12;11;7;5;6
300.0;31;21;30;16;19;19;7;9;7;12;10;8;5;6
306.0;31;22;30;15;18;20;8;10;7;12;10;7;4;6
312.0;31;21;30;15;19;21;8;10;6;12;10;7;4;6
318.0;31;21;30;15;21;22;8;8;7;11;10;6;4;6
324.0;32;21;29;15;21;22;7;9;7;13;9;5;4;6
330.0;34;20;28;16;21;22;7;10;8;12;9;3;4;6
336.0;34;20;28;15;22;22;8;11;7;12;8;3;4;6
342.0;34;20;29;15;21;22;8;11;7;11;8;3;4;7
348.0;33;20;30;16;21;23;7;12;5;11;9;3;4;6
354.0;33;21;29;16;20;22;7;12;5;11;9;4;5;6
360.0;34;22;29;15;19;23;8;11;5;11;9;4;4;6
366.0;32;23;26;16;19;24;8;12;5;12;9;3;4;7
372.0;32;23;26;15;21;24;8;11;5;13;9;3;4;6
378.0;32;23;26;15;21;24;8;10;4;14;10;2;5;6
384.0;32;23;24;13;22;26;9;9;4;13;10;3;5;7
390.0;32;24;25;12;21;29;8;9;4;13;10;2;5;6
396.0;32;24;23;13;21;29;7;10;4;13;10;2;6;6
402.0;33;25;22;14;21;28;7;8;3;12;11;2;7;7
408.0;33;25;22;14;21;28;7;8;3;13;11;2;6;7
414.0;31;25;23;14;22;28;7;7;3;13;11;2;8;6
420.0;30;26;23;14;23;28;7;7;4;12;10;2;8;6
