#auto generated file!
12.0;58;46;51;47;48;58;58;58;55;42;53;47;31;48
18.0;57;47;51;47;48;59;60;61;56;40;53;44;29;48
24.0;58;48;52;48;50;58;59;58;54;39;54;43;29;50
30.0;58;49;55;49;51;57;59;56;52;37;57;44;30;46
36.0;60;50;54;48;55;56;57;56;49;36;57;45;31;46
42.0;61;51;52;50;58;55;55;55;48;39;57;45;28;46
48.0;64;55;53;51;58;53;54;55;48;38;56;42;29;44
54.0;65;58;52;49;59;54;52;51;44;40;62;42;31;41
60.0;67;60;52;50;60;56;50;51;40;40;61;40;31;42
66.0;68;63;51;49;62;55;48;49;41;44;59;41;30;40
72.0;68;65;52;48;61;55;48;48;41;43;59;42;31;39
78.0;71;67;54;50;60;54;50;48;39;41;54;43;33;36
84.0;73;69;52;51;62;54;49;48;40;41;49;42;34;36
90.0;72;70;54;49;63;55;48;47;43;40;47;40;32;40
96.0;72;73;55;49;65;55;46;44;43;37;48;38;34;41
102.0;72;76;54;48;64;56;45;43;41;40;51;37;33;40
108.0;72;78;56;52;64;57;45;44;37;39;51;35;35;35
114.0;71;78;56;52;65;59;44;44;39;37;50;32;36;37
120.0;71;80;56;54;66;59;42;45;38;37;46;31;37;38
126.0;73;80;53;57;65;61;41;45;39;39;46;28;35;38
132.0;73;77;54;58;66;62;39;43;37;37;49;30;35;40
138.0;73;76;55;57;65;62;39;43;38;38;47;34;34;39
144.0;72;76;58;58;66;64;40;41;37;37;46;33;34;38
150.0;77;76;55;59;66;65;39;39;38;40;45;33;32;36
156.0;79;76;56;61;65;65;35;38;39;40;46;33;32;35
162.0;82;81;57;63;65;61;35;40;37;39;46;29;30;35
168.0;82;83;55;62;65;62;34;37;39;40;44;32;30;35
174.0;80;82;52;64;69;60;34;37;39;43;43;32;31;34
180.0;81;81;54;64;70;59;31;37;38;44;43;34;31;33
186.0;82;83;57;63;72;56;31;39;41;39;41;36;28;32
192.0;82;84;58;63;71;56;32;38;40;37;43;36;29;31
198.0;80;85;59;63;71;57;30;40;40;38;40;38;28;31
204.0;79;86;61;66;70;57;30;42;43;32;36;37;30;31
210.0;83;91;63;65;69;56;30;40;41;30;36;36;28;32
216.0;83;90;64;65;67;56;29;39;41;32;36;37;27;34
222.0;83;90;62;66;67;55;29;38;42;33;35;37;29;34
228.0;86;93;63;68;67;56;28;36;44;34;34;36;26;29
234.0;88;93;64;66;69;58;26;35;43;33;33;36;26;30
240.0;89;95;63;66;68;58;24;35;42;35;35;37;26;27
246.0;91;97;63;65;68;58;23;36;41;37;30;38;26;27
252.0;92;95;63;65;68;59;23;36;39;37;31;37;27;28
258.0;94;95;62;65;70;57;23;32;40;38;30;37;27;30
264.0;94;95;63;66;72;60;23;32;38;38;29;33;27;30
270.0;94;93;63;66;72;62;23;29;37;39;30;31;29;32
276.0;95;95;61;67;72;59;24;30;38;38;30;30;31;30
282.0;95;94;61;69;73;60;23;27;40;38;31;31;31;27
288.0;96;94;62;68;74;60;26;26;38;38;29;31;32;26
294.0;93;95;67;69;71;57;31;27;36;37;30;30;29;28
300.0;91;98;67;65;71;58;33;28;33;35;33;31;27;30
306.0;88;99;67;66;73;60;31;28;31;35;32;31;28;31
312.0;90;99;68;64;75;60;29;27;31;35;32;31;29;30
318.0;88;98;70;60;77;58;28;27;32;34;32;33;29;34
324.0;88;99;65;60;74;61;30;27;33;33;30;31;33;36
330.0;91;99;65;59;75;62;32;28;33;32;31;28;32;33
336.0;90;100;66;58;76;61;32;29;34;31;31;27;31;34
342.0;90;98;67;59;77;62;31;30;37;30;32;27;30;30
348.0;91;101;68;59;78;63;31;28;36;30;30;28;30;27
354.0;89;104;67;62;76;64;29;27;34;31;30;27;32;28
360.0;90;104;67;60;75;67;28;26;33;31;32;27;32;28
366.0;93;104;66;60;75;68;30;25;35;31;32;25;30;26
